id,state,municipality,cost_category,cost_description,amount,date,department,contract_type
979,Mato Grosso,Cuiabá,infraestrutura,Gasto com infraestrutura em Cuiabá,1393895.09,2024-04-25,Secretaria de Obras,licitação
980,Mato Grosso,Pontes e Lacerda,administração,Gasto com administração em Pontes e Lacerda,4993.79,2025-12-12,Secretaria de Administração,convênio
981,Mato Grosso,Sinop,administração,Gasto com administração em Sinop,63187.09,2025-12-22,Secretaria de Administração,contrato direto
982,Mato Grosso,Diamantino,saúde,Gasto com saúde em Diamantino,784854.76,2025-09-07,UBS Central,licitação
983,Mato Grosso,Rondonópolis,administração,Gasto com administração em Rondonópolis,40441.99,2025-12-30,Prefeitura,contrato direto
984,Mato Grosso,Cáceres,saúde,Gasto com saúde em Cáceres,726079.97,2025-06-16,Hospital Municipal,convênio
985,Mato Grosso,Primavera do Leste,administração,Gasto com administração em Primavera do Leste,167135.75,2026-01-05,Secretaria de Administração,parceria
986,Mato Grosso,Diamantino,infraestrutura,Gasto com infraestrutura em Diamantino,159565.57,2025-06-08,Secretaria de Obras,contrato direto
987,Mato Grosso,Rondonópolis,administração,Gasto com administração em Rondonópolis,120223.53,2024-05-08,Secretaria de Administração,convênio
988,Mato Grosso,Diamantino,administração,Gasto com administração em Diamantino,161968.4,2025-10-04,Prefeitura,contrato direto
989,Mato Grosso,Rondonópolis,segurança,Gasto com segurança em Rondonópolis,333092.78,2025-12-24,Guarda Municipal,parceria
990,Mato Grosso,Tangará da Serra,administração,Gasto com administração em Tangará da Serra,179928.58,2024-03-27,Prefeitura,contrato direto
991,Mato Grosso,Sorriso,segurança,Gasto com segurança em Sorriso,207021.44,2026-01-03,Polícia Militar,licitação
992,Mato Grosso,Alta Floresta,segurança,Gasto com segurança em Alta Floresta,517452.86,2025-12-24,Guarda Municipal,parceria
993,Mato Grosso,Primavera do Leste,administração,Gasto com administração em Primavera do Leste,19087.64,2025-12-21,Prefeitura,convênio
994,Mato Grosso,Campo Verde,administração,Gasto com administração em Campo Verde,101592.37,2024-03-12,Prefeitura,convênio
995,Mato Grosso,Nova Mutum,educação,Gasto com educação em Nova Mutum,165038.06,2025-02-18,Secretaria de Educação,licitação
996,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,309059.25,2025-05-09,Creche,convênio
997,Mato Grosso,Cáceres,segurança,Gasto com segurança em Cáceres,529716.66,2025-03-22,Guarda Municipal,convênio
998,Mato Grosso,Alta Floresta,segurança,Gasto com segurança em Alta Floresta,408565.13,2025-08-07,Polícia Militar,licitação
999,Mato Grosso,Barra do Garças,segurança,Gasto com segurança em Barra do Garças,264841.38,2025-09-26,Guarda Municipal,contrato direto
1000,Mato Grosso,Sorriso,educação,Gasto com educação em Sorriso,79385.75,2024-09-06,Escola Municipal,contrato direto
1001,Mato Grosso,Rondonópolis,administração,Gasto com administração em Rondonópolis,184221.09,2024-04-16,Prefeitura,parceria
1002,Mato Grosso,Primavera do Leste,saúde,Gasto com saúde em Primavera do Leste,384325.88,2024-01-08,UBS Central,contrato direto
1003,Mato Grosso,Cuiabá,infraestrutura,Gasto com infraestrutura em Cuiabá,1907881.9,2025-08-06,Secretaria de Obras,parceria
1004,Mato Grosso,Cuiabá,educação,Gasto com educação em Cuiabá,430076.83,2024-03-30,Secretaria de Educação,licitação
1005,Mato Grosso,Várzea Grande,administração,Gasto com administração em Várzea Grande,126427.44,2024-07-07,Secretaria de Administração,convênio
1006,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,223202.16,2024-08-29,Polícia Militar,licitação
1007,Mato Grosso,Campo Verde,segurança,Gasto com segurança em Campo Verde,288276.31,2024-09-15,Guarda Municipal,convênio
1008,Mato Grosso,Várzea Grande,infraestrutura,Gasto com infraestrutura em Várzea Grande,236631.31,2025-08-19,Secretaria de Obras,contrato direto
1009,Mato Grosso,Sinop,administração,Gasto com administração em Sinop,117253.61,2025-02-04,Secretaria de Administração,parceria
1010,Mato Grosso,Lucas do Rio Verde,saúde,Gasto com saúde em Lucas do Rio Verde,94775.59,2024-05-11,Secretaria de Saúde,convênio
1011,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,1572330.13,2024-05-02,Secretaria de Obras,parceria
1012,Mato Grosso,Rondonópolis,saúde,Gasto com saúde em Rondonópolis,391769.29,2024-11-09,UBS Central,convênio
1013,Mato Grosso,Sorriso,saúde,Gasto com saúde em Sorriso,491328.35,2024-07-30,Secretaria de Saúde,parceria
1014,Mato Grosso,Lucas do Rio Verde,educação,Gasto com educação em Lucas do Rio Verde,130459.35,2024-07-28,Escola Municipal,convênio
1015,Mato Grosso,Pontes e Lacerda,administração,Gasto com administração em Pontes e Lacerda,95414.78,2024-09-26,Secretaria de Administração,convênio
1016,Mato Grosso,Rondonópolis,saúde,Gasto com saúde em Rondonópolis,215873.54,2025-11-22,Hospital Municipal,parceria
1017,Mato Grosso,Barra do Garças,administração,Gasto com administração em Barra do Garças,27401.9,2024-03-18,Secretaria de Administração,parceria
1018,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,1328821.1,2024-01-19,Departamento de Viação,parceria
1019,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,326082.88,2025-11-26,Creche,convênio
1020,Mato Grosso,Nova Mutum,administração,Gasto com administração em Nova Mutum,127483.0,2024-08-24,Prefeitura,convênio
1021,Mato Grosso,Lucas do Rio Verde,educação,Gasto com educação em Lucas do Rio Verde,191865.56,2024-03-04,Creche,licitação
1022,Mato Grosso,Barra do Garças,infraestrutura,Gasto com infraestrutura em Barra do Garças,654556.51,2025-01-08,Secretaria de Obras,licitação
1023,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,147862.02,2024-01-08,Secretaria de Educação,contrato direto
1024,Mato Grosso,Alta Floresta,administração,Gasto com administração em Alta Floresta,112304.43,2024-07-26,Secretaria de Administração,contrato direto
1025,Mato Grosso,Rondonópolis,administração,Gasto com administração em Rondonópolis,57049.46,2024-04-26,Secretaria de Administração,convênio
1026,Mato Grosso,Alta Floresta,administração,Gasto com administração em Alta Floresta,2300.17,2024-04-07,Secretaria de Administração,contrato direto
1027,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,117799.93,2025-10-12,Polícia Militar,contrato direto
1028,Mato Grosso,Barra do Garças,segurança,Gasto com segurança em Barra do Garças,424070.87,2024-05-24,Guarda Municipal,convênio
1029,Mato Grosso,Pontes e Lacerda,infraestrutura,Gasto com infraestrutura em Pontes e Lacerda,1344031.94,2024-11-23,Departamento de Viação,convênio
1030,Mato Grosso,Rondonópolis,segurança,Gasto com segurança em Rondonópolis,221542.72,2024-07-31,Polícia Militar,licitação
1031,Mato Grosso,Várzea Grande,infraestrutura,Gasto com infraestrutura em Várzea Grande,924604.27,2025-04-14,Secretaria de Obras,licitação
1032,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,436283.98,2025-11-23,Polícia Militar,contrato direto
1033,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,190326.08,2025-06-12,Escola Municipal,contrato direto
1034,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,44035.47,2024-08-22,Secretaria de Educação,parceria
1035,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,214297.79,2024-01-22,Departamento de Viação,convênio
1036,Mato Grosso,Barra do Garças,saúde,Gasto com saúde em Barra do Garças,742484.88,2025-11-27,Secretaria de Saúde,licitação
1037,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,355459.91,2025-05-06,Secretaria de Educação,parceria
1038,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,60033.45,2024-02-25,Polícia Militar,contrato direto
1039,Mato Grosso,Tangará da Serra,saúde,Gasto com saúde em Tangará da Serra,27326.99,2025-10-10,UBS Central,parceria
1040,Mato Grosso,Sinop,administração,Gasto com administração em Sinop,135306.61,2025-07-16,Prefeitura,contrato direto
1041,Mato Grosso,Cuiabá,administração,Gasto com administração em Cuiabá,29531.89,2024-04-15,Prefeitura,convênio
1042,Mato Grosso,Nova Mutum,administração,Gasto com administração em Nova Mutum,39480.16,2025-11-16,Prefeitura,contrato direto
1043,Mato Grosso,Várzea Grande,administração,Gasto com administração em Várzea Grande,192029.79,2024-11-13,Prefeitura,parceria
1044,Mato Grosso,Sorriso,educação,Gasto com educação em Sorriso,245604.31,2025-05-08,Secretaria de Educação,contrato direto
1045,Mato Grosso,Sinop,infraestrutura,Gasto com infraestrutura em Sinop,927714.55,2025-06-29,Departamento de Viação,convênio
1046,Mato Grosso,Cuiabá,educação,Gasto com educação em Cuiabá,433740.52,2025-10-18,Secretaria de Educação,licitação
1047,Mato Grosso,Várzea Grande,administração,Gasto com administração em Várzea Grande,143288.15,2025-08-12,Prefeitura,convênio
1048,Mato Grosso,Lucas do Rio Verde,educação,Gasto com educação em Lucas do Rio Verde,67857.85,2025-11-03,Creche,licitação
1049,Mato Grosso,Sorriso,educação,Gasto com educação em Sorriso,48563.16,2025-02-10,Creche,parceria
1050,Mato Grosso,Pontes e Lacerda,infraestrutura,Gasto com infraestrutura em Pontes e Lacerda,708861.31,2024-02-14,Secretaria de Obras,parceria
1051,Mato Grosso,Campo Verde,segurança,Gasto com segurança em Campo Verde,597403.72,2024-05-25,Polícia Militar,contrato direto
1052,Mato Grosso,Primavera do Leste,infraestrutura,Gasto com infraestrutura em Primavera do Leste,545874.04,2024-08-28,Secretaria de Obras,convênio
1053,Mato Grosso,Pontes e Lacerda,infraestrutura,Gasto com infraestrutura em Pontes e Lacerda,1811784.27,2024-04-10,Departamento de Viação,convênio
1054,Mato Grosso,Nova Mutum,segurança,Gasto com segurança em Nova Mutum,18206.89,2024-08-26,Guarda Municipal,parceria
1055,Mato Grosso,Sinop,administração,Gasto com administração em Sinop,85763.94,2024-02-01,Secretaria de Administração,contrato direto
1056,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,1447105.35,2025-02-22,Secretaria de Obras,convênio
1057,Mato Grosso,Barra do Garças,infraestrutura,Gasto com infraestrutura em Barra do Garças,808570.56,2025-12-06,Secretaria de Obras,licitação
1058,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,678201.39,2024-05-14,Secretaria de Obras,licitação
1059,Mato Grosso,Campo Verde,infraestrutura,Gasto com infraestrutura em Campo Verde,808472.03,2024-02-10,Departamento de Viação,licitação
1060,Mato Grosso,Diamantino,infraestrutura,Gasto com infraestrutura em Diamantino,111366.44,2025-10-03,Secretaria de Obras,contrato direto
1061,Mato Grosso,Tangará da Serra,saúde,Gasto com saúde em Tangará da Serra,734280.58,2024-01-18,Secretaria de Saúde,parceria
1062,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,1156332.26,2024-10-19,Secretaria de Obras,licitação
1063,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,223500.4,2024-01-24,Guarda Municipal,convênio
1064,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,266214.28,2024-07-18,Secretaria de Educação,licitação
1065,Mato Grosso,Várzea Grande,administração,Gasto com administração em Várzea Grande,87496.25,2025-04-09,Prefeitura,parceria
1066,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,165315.89,2024-02-10,Escola Municipal,licitação
1067,Mato Grosso,Barra do Garças,infraestrutura,Gasto com infraestrutura em Barra do Garças,949781.99,2024-10-05,Departamento de Viação,parceria
1068,Mato Grosso,Rondonópolis,educação,Gasto com educação em Rondonópolis,232568.6,2025-08-28,Escola Municipal,licitação
1069,Mato Grosso,Cuiabá,administração,Gasto com administração em Cuiabá,86763.52,2025-01-14,Secretaria de Administração,convênio
1070,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,227659.63,2025-07-17,Secretaria de Obras,parceria
1071,Mato Grosso,Campo Verde,segurança,Gasto com segurança em Campo Verde,109091.95,2024-02-06,Guarda Municipal,licitação
1072,Mato Grosso,Rondonópolis,infraestrutura,Gasto com infraestrutura em Rondonópolis,255509.96,2025-10-30,Departamento de Viação,contrato direto
1073,Mato Grosso,Cáceres,infraestrutura,Gasto com infraestrutura em Cáceres,1415112.79,2024-04-19,Departamento de Viação,licitação
1074,Mato Grosso,Nova Mutum,educação,Gasto com educação em Nova Mutum,222954.47,2024-10-06,Secretaria de Educação,convênio
1075,Mato Grosso,Rondonópolis,administração,Gasto com administração em Rondonópolis,15315.45,2025-06-24,Prefeitura,convênio
1076,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,467648.24,2024-03-27,Escola Municipal,contrato direto
1077,Mato Grosso,Campo Verde,administração,Gasto com administração em Campo Verde,44492.92,2024-03-06,Secretaria de Administração,contrato direto
1078,Mato Grosso,Primavera do Leste,saúde,Gasto com saúde em Primavera do Leste,510771.89,2025-07-01,Hospital Municipal,contrato direto
1079,Mato Grosso,Alta Floresta,administração,Gasto com administração em Alta Floresta,107937.29,2025-04-12,Prefeitura,licitação
1080,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,569899.14,2025-12-18,Secretaria de Obras,convênio
1081,Mato Grosso,Lucas do Rio Verde,saúde,Gasto com saúde em Lucas do Rio Verde,435541.96,2024-08-06,Secretaria de Saúde,convênio
1082,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,126089.42,2024-05-18,Creche,convênio
1083,Mato Grosso,Tangará da Serra,administração,Gasto com administração em Tangará da Serra,179657.37,2024-09-16,Prefeitura,licitação
1084,Mato Grosso,Várzea Grande,segurança,Gasto com segurança em Várzea Grande,264633.2,2025-03-07,Polícia Militar,parceria
1085,Mato Grosso,Várzea Grande,educação,Gasto com educação em Várzea Grande,394292.6,2025-08-10,Creche,contrato direto
1086,Mato Grosso,Primavera do Leste,saúde,Gasto com saúde em Primavera do Leste,620910.61,2024-06-14,Hospital Municipal,parceria
1087,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,1400966.93,2024-10-17,Departamento de Viação,licitação
1088,Mato Grosso,Sorriso,saúde,Gasto com saúde em Sorriso,364458.31,2026-01-02,UBS Central,convênio
1089,Mato Grosso,Primavera do Leste,segurança,Gasto com segurança em Primavera do Leste,486037.26,2024-11-02,Guarda Municipal,contrato direto
1090,Mato Grosso,Diamantino,infraestrutura,Gasto com infraestrutura em Diamantino,1457520.3,2024-12-31,Secretaria de Obras,contrato direto
1091,Mato Grosso,Nova Mutum,administração,Gasto com administração em Nova Mutum,9327.57,2024-09-19,Secretaria de Administração,parceria
1092,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,280191.92,2024-09-30,Creche,parceria
1093,Mato Grosso,Sinop,educação,Gasto com educação em Sinop,347375.57,2025-10-25,Secretaria de Educação,licitação
1094,Mato Grosso,Primavera do Leste,infraestrutura,Gasto com infraestrutura em Primavera do Leste,1234501.66,2024-11-18,Departamento de Viação,convênio
1095,Mato Grosso,Cuiabá,segurança,Gasto com segurança em Cuiabá,37598.74,2025-08-17,Polícia Militar,convênio
1096,Mato Grosso,Rondonópolis,infraestrutura,Gasto com infraestrutura em Rondonópolis,288569.9,2024-07-25,Secretaria de Obras,parceria
1097,Mato Grosso,Sinop,educação,Gasto com educação em Sinop,403475.32,2024-02-10,Escola Municipal,contrato direto
1098,Mato Grosso,Rondonópolis,administração,Gasto com administração em Rondonópolis,57328.7,2024-09-03,Secretaria de Administração,contrato direto
1099,Mato Grosso,Nova Mutum,administração,Gasto com administração em Nova Mutum,38879.52,2024-06-14,Prefeitura,convênio
1100,Mato Grosso,Sorriso,saúde,Gasto com saúde em Sorriso,790043.77,2024-10-07,UBS Central,parceria
1101,Mato Grosso,Cuiabá,segurança,Gasto com segurança em Cuiabá,446488.92,2025-08-04,Polícia Militar,convênio
